,HI-LABEL
242349,1
242350,0
242351,0
242352,0
242353,1
242354,1
242355,0
242356,0
242357,0
242358,0
242359,0
242360,0
242361,1
242362,1
242363,0
242364,1
242365,1
242366,1
242367,0
242368,1
242369,0
242370,0
242371,0
242372,1
242373,0
242374,1
242375,0
242376,0
242377,0
242378,1
242379,1
242380,0
242381,1
242382,0
242383,1
242384,0
242385,1
242386,0
242387,1
242388,1
242389,1
242390,1
242391,1
242392,1
242393,1
242394,0
242395,0
242396,1
242397,1
242398,0
242399,1
242400,0
242401,1
242402,1
242403,0
242404,1
242405,1
242406,0
242407,0
242408,1
242409,1
242410,1
242411,1
242412,1
242413,0
242414,1
242415,1
242416,0
242417,1
242418,1
242419,1
242420,0
242421,1
242422,1
242423,0
242424,1
242425,0
242426,0
242427,0
242428,1
242429,1
242430,1
242431,0
242432,0
242433,1
242434,1
242435,0
242436,0
242437,1
242438,0
242439,1
242440,1
242441,1
242442,1
242443,1
242444,1
242445,0
242446,1
242447,1
242448,1
242449,1
242450,0
242451,0
242452,0
242453,1
242454,0
242455,0
242456,0
242457,1
242458,1
242459,1
242460,1
242461,1
242462,0
242463,0
242464,0
242465,1
242466,1
242467,1
242468,0
242469,0
242470,1
242471,1
242472,0
242473,0
242474,1
242475,1
242476,1
242477,0
242478,0
242479,1
242480,1
242481,0
242482,1
242483,0
242484,0
242485,0
242486,0
242487,0
242488,0
242489,1
242490,0
242491,1
242492,0
242493,0
242494,1
242495,0
242496,1
242497,0
242498,1
242499,1
242500,1
242501,1
242502,1
242503,0
242504,0
242505,1
242506,1
242507,1
242508,1
242509,1
242510,1
242511,0
242512,0
242513,1
242514,1
242515,1
242516,0
242517,0
242518,1
242519,0
242520,0
242521,1
242522,0
242523,1
242524,0
242525,1
242526,1
242527,0
242528,0
242529,0
242530,1
242531,0
242532,0
242533,1
242534,0
242535,0
242536,0
242537,1
242538,0
242539,1
242540,0
242541,0
242542,0
242543,0
242544,0
242545,1
242546,1
242547,0
242548,0
242549,0
242550,0
242551,0
242552,0
242553,1
242554,1
242555,1
242556,1
242557,1
242558,1
242559,0
242560,0
242561,0
242562,0
242563,0
242564,1
242565,1
242566,0
242567,0
242568,0
242569,1
242570,1
242571,0
242572,0
242573,0
242574,0
242575,1
242576,0
242577,0
242578,0
242579,0
242580,0
242581,0
242582,0
242583,0
242584,1
242585,1
242586,0
242587,1
242588,1
242589,0
242590,1
242591,1
242592,1
242593,0
242594,0
242595,0
242596,0
242597,0
242598,0
242599,0
242600,0
242601,0
242602,0
242603,0
242604,1
242605,0
242606,0
242607,0
242608,0
242609,0
242610,1
242611,0
242612,1
242613,0
242614,0
242615,0
242616,0
242617,1
242618,0
242619,0
242620,1
242621,1
242622,1
242623,1
242624,1
242625,0
242626,0
242627,0
242628,1
242629,0
242630,0
242631,1
242632,1
242633,1
242634,0
242635,1
242636,1
242637,0
242638,0
242639,0
242640,0
242641,0
242642,1
242643,1
242644,0
242645,1
242646,1
242647,1
242648,0
242649,0
242650,0
242651,1
242652,1
242653,1
242654,1
242655,0
242656,1
242657,0
242658,1
242659,1
242660,0
242661,0
242662,1
242663,0
242664,0
242665,1
242666,0
242667,0
242668,0
242669,0
242670,0
242671,0
242672,1
242673,0
242674,0
242675,1
242676,0
242677,1
242678,1
242679,1
242680,0
242681,1
242682,0
242683,0
242684,0
242685,1
242686,0
242687,1
242688,0
242689,0
242690,1
242691,1
242692,1
242693,1
242694,1
242695,1
242696,1
242697,1
242698,1
242699,1
242700,1
242701,1
242702,1
242703,0
242704,0
242705,0
242706,1
242707,1
242708,0
242709,0
242710,0
242711,1
242712,1
242713,1
242714,1
242715,1
242716,1
242717,1
242718,1
242719,1
242720,1
242721,0
242722,0
242723,0
242724,1
242725,0
242726,0
242727,1
242728,1
242729,0
242730,0
242731,1
242732,1
242733,1
242734,1
242735,1
242736,1
242737,1
242738,1
242739,1
242740,1
242741,0
242742,1
242743,0
242744,1
242745,1
242746,1
242747,1
242748,1
242749,1
242750,1
242751,1
242752,1
242753,0
242754,0
242755,1
242756,1
242757,1
242758,1
242759,1
242760,1
242761,0
242762,0
242763,1
242764,0
242765,1
242766,1
242767,0
242768,0
242769,0
242770,1
242771,1
242772,1
242773,1
242774,0
242775,0
242776,1
242777,1
242778,1
242779,0
242780,1
242781,0
242782,1
242783,0
242784,0
242785,0
242786,0
242787,0
242788,1
242789,1
242790,1
242791,0
242792,0
242793,1
242794,0
242795,0
242796,1
242797,1
242798,0
242799,0
242800,0
242801,0
242802,1
242803,0
242804,0
242805,1
242806,0
242807,1
242808,0
242809,0
242810,1
242811,1
242812,1
242813,1
242814,0
242815,1
242816,1
242817,1
242818,1
242819,1
242820,1
242821,1
242822,0
242823,1
242824,1
242825,1
242826,1
242827,1
242828,1
242829,0
242830,1
242831,1
242832,0
242833,1
242834,1
242835,0
242836,1
242837,0
242838,0
242839,1
242840,0
242841,1
242842,0
242843,1
242844,1
242845,1
242846,0
242847,1
242848,0
242849,0
242850,0
242851,1
242852,1
242853,1
242854,1
242855,0
242856,0
242857,0
242858,0
242859,1
242860,0
242861,0
242862,0
242863,1
242864,0
242865,1
242866,0
242867,1
242868,0
242869,1
242870,1
242871,1
242872,0
242873,0
242874,0
242875,1
242876,1
242877,1
242878,1
242879,1
242880,0
242881,1
242882,0
242883,0
242884,1
242885,1
242886,0
242887,1
242888,1
242889,0
242890,0
242891,1
242892,1
242893,0
242894,0
242895,1
242896,1
242897,1
242898,1
242899,1
242900,0
242901,0
242902,1
242903,0
242904,0
242905,0
242906,1
242907,0
242908,0
242909,1
242910,0
242911,0
242912,1
242913,0
242914,0
242915,0
242916,1
242917,0
242918,0
242919,0
242920,0
242921,1
242922,0
242923,0
242924,1
242925,0
242926,0
242927,1
242928,1
242929,0
242930,0
242931,0
242932,0
242933,1
242934,1
242935,1
242936,0
242937,1
242938,0
242939,0
242940,1
242941,1
242942,0
242943,0
242944,0
242945,0
242946,0
242947,0
242948,0
242949,0
242950,0
242951,0
242952,0
242953,0
242954,1
242955,0
242956,1
242957,1
242958,1
242959,0
242960,0
242961,0
242962,0
242963,1
242964,0
242965,1
242966,1
242967,0
242968,0
242969,1
242970,0
242971,0
242972,1
242973,1
242974,0
242975,0
242976,0
242977,1
242978,1
242979,0
242980,0
242981,0
242982,1
242983,1
242984,1
242985,1
242986,1
242987,1
242988,0
242989,0
242990,0
242991,0
242992,0
242993,0
242994,0
242995,0
242996,1
242997,1
242998,0
242999,1
243000,0
243001,0
243002,1
243003,1
243004,1
243005,1
243006,0
243007,0
243008,0
243009,0
243010,0
243011,0
243012,0
243013,0
243014,1
243015,0
243016,0
243017,0
243018,0
243019,0
243020,0
243021,0
243022,1
243023,0
243024,0
243025,0
243026,1
243027,0
243028,0
243029,0
243030,0
243031,1
243032,1
243033,1
243034,1
243035,1
243036,1
243037,0
243038,1
243039,1
243040,1
243041,0
243042,1
243043,1
243044,1
243045,1
243046,0
243047,1
243048,1
243049,0
243050,1
243051,0
243052,0
243053,0
243054,1
243055,1
243056,1
243057,1
243058,1
243059,1
243060,1
243061,0
243062,0
243063,0
243064,0
243065,0
243066,1
243067,1
243068,0
243069,0
243070,1
243071,1
243072,1
243073,1
243074,1
243075,1
243076,1
243077,0
243078,1
243079,0
243080,0
243081,0
243082,1
243083,0
243084,0
243085,1
243086,0
243087,0
243088,0
243089,0
243090,0
243091,0
243092,1
243093,1
243094,0
243095,1
243096,0
243097,1
243098,1
243099,0
243100,0
243101,1
243102,1
243103,1
243104,1
243105,1
243106,1
243107,1
243108,0
243109,1
243110,0
243111,1
243112,0
243113,1
243114,0
243115,0
243116,1
243117,1
243118,1
243119,1
243120,0
243121,1
243122,1
243123,0
243124,1
243125,1
243126,1
243127,0
243128,0
243129,1
243130,1
243131,0
243132,0
243133,1
243134,1
243135,1
243136,1
243137,1
243138,1
243139,1
243140,1
243141,0
243142,0
243143,1
243144,1
243145,1
243146,0
243147,0
243148,0
243149,0
243150,0
243151,1
243152,1
243153,1
243154,1
243155,0
243156,1
243157,1
243158,1
243159,1
243160,1
243161,0
243162,0
243163,1
243164,0
243165,1
243166,1
243167,0
243168,1
243169,0
243170,1
243171,0
243172,1
243173,0
243174,1
243175,1
243176,1
243177,1
243178,0
243179,1
243180,1
243181,0
243182,1
243183,0
243184,1
243185,1
243186,0
243187,1
243188,1
243189,0
243190,1
243191,1
243192,0
243193,0
243194,0
243195,0
243196,1
243197,0
243198,1
243199,1
243200,1
243201,1
243202,1
243203,1
243204,1
243205,1
243206,1
243207,0
243208,0
243209,1
243210,1
243211,1
243212,1
243213,1
243214,0
243215,1
243216,1
243217,1
243218,1
243219,1
243220,1
243221,1
243222,0
243223,1
243224,1
243225,0
243226,1
243227,1
243228,1
243229,1
243230,1
243231,1
243232,0
243233,0
243234,1
243235,1
243236,1
243237,0
243238,1
243239,1
243240,0
243241,0
243242,0
243243,0
243244,1
243245,0
243246,1
243247,0
243248,0
243249,1
243250,0
243251,0
243252,1
243253,0
243254,0
243255,0
243256,1
243257,1
243258,1
243259,0
243260,0
243261,0
243262,0
243263,0
243264,0
243265,1
243266,1
243267,0
243268,1
243269,1
243270,1
243271,0
243272,0
243273,1
243274,0
243275,0
243276,0
243277,1
243278,1
243279,1
243280,1
243281,0
243282,0
243283,1
243284,0
243285,0
243286,0
243287,1
243288,0
243289,1
243290,1
243291,1
243292,0
243293,0
243294,1
243295,1
243296,1
243297,1
243298,0
243299,0
243300,0
243301,1
243302,0
243303,1
243304,1
243305,0
243306,0
243307,0
243308,1
243309,1
243310,1
243311,0
243312,1
243313,0
243314,0
243315,0
243316,0
243317,1
243318,0
243319,1
243320,0
243321,0
243322,0
243323,0
243324,0
243325,0
243326,0
243327,1
243328,0
243329,1
243330,0
243331,0
243332,1
243333,1
243334,0
243335,1
243336,1
243337,1
243338,1
243339,1
243340,0
243341,0
243342,1
243343,0
243344,0
243345,1
243346,1
243347,1
243348,1
243349,0
243350,1
243351,1
243352,0
243353,0
243354,0
243355,0
243356,1
243357,1
243358,1
243359,0
243360,0
243361,0
243362,0
243363,1
243364,0
243365,1
243366,0
243367,0
243368,0
243369,0
243370,1
243371,0
243372,1
243373,0
243374,0
243375,1
243376,1
243377,0
243378,0
243379,0
243380,0
243381,0
243382,0
243383,0
243384,0
243385,1
243386,1
243387,0
243388,0
243389,0
243390,1
243391,1
243392,1
243393,0
243394,0
243395,1
243396,1
243397,0
243398,1
243399,0
243400,1
243401,1
243402,1
243403,1
243404,0
243405,0
243406,1
243407,1
243408,1
243409,1
243410,1
243411,1
243412,1
243413,1
243414,1
243415,0
243416,0
243417,1
243418,1
243419,1
243420,0
243421,0
243422,1
243423,1
243424,0
243425,0
243426,0
243427,1
243428,0
243429,0
243430,0
243431,1
243432,0
243433,0
243434,1
243435,0
243436,1
243437,1
243438,1
243439,1
243440,1
243441,1
243442,0
243443,0
243444,0
243445,0
243446,1
243447,0
243448,1
243449,1
243450,1
243451,1
243452,1
243453,1
243454,0
243455,0
243456,0
243457,0
243458,1
243459,1
243460,1
243461,1
243462,1
243463,0
243464,0
243465,1
243466,0
243467,0
243468,0
243469,1
243470,1
243471,0
243472,0
243473,0
243474,0
243475,0
243476,0
243477,0
243478,0
243479,0
243480,0
243481,1
243482,1
243483,1
243484,1
243485,0
243486,0
243487,0
243488,1
243489,1
243490,1
243491,1
243492,1
243493,0
243494,0
243495,1
243496,1
243497,1
243498,0
243499,1
243500,1
243501,0
243502,1
243503,1
243504,0
243505,1
243506,1
243507,0
243508,1
243509,1
243510,0
243511,1
243512,1
243513,0
243514,0
243515,0
243516,0
243517,1
243518,0
243519,1
243520,1
243521,0
243522,0
243523,0
243524,1
243525,0
243526,1
243527,1
243528,1
243529,1
243530,0
243531,1
243532,0
243533,1
243534,1
243535,0
243536,1
243537,0
243538,0
243539,1
243540,0
243541,1
243542,1
243543,1
243544,1
243545,1
243546,1
243547,0
243548,0
243549,1
243550,1
243551,1
243552,1
243553,0
243554,1
243555,0
243556,1
243557,1
243558,1
243559,1
243560,1
243561,0
243562,1
243563,1
243564,1
243565,1
243566,0
243567,0
243568,1
243569,1
243570,1
243571,0
243572,1
243573,0
243574,1
243575,0
243576,1
243577,1
243578,1
243579,0
243580,1
243581,1
243582,1
243583,1
243584,1
243585,1
243586,1
243587,0
243588,1
243589,1
243590,1
243591,1
243592,1
243593,1
243594,1
243595,1
243596,0
243597,0
243598,1
243599,1
243600,0
243601,0
243602,0
243603,1
243604,1
243605,0
243606,1
243607,1
243608,0
243609,1
243610,0
243611,1
243612,1
243613,1
243614,1
243615,1
243616,1
243617,1
243618,0
243619,1
243620,1
243621,1
243622,0
243623,1
243624,0
243625,1
243626,1
243627,1
243628,0
243629,0
243630,1
243631,1
243632,1
243633,1
243634,1
243635,1
243636,1
243637,0
243638,1
243639,0
243640,0
243641,1
243642,1
243643,0
243644,0
243645,0
243646,0
243647,0
243648,1
243649,1
243650,0
243651,1
243652,0
243653,0
243654,0
243655,0
243656,1
243657,1
243658,0
243659,0
243660,1
243661,1
243662,0
243663,1
243664,1
243665,1
243666,0
243667,1
243668,0
243669,1
243670,1
243671,1
243672,0
243673,1
243674,1
243675,0
243676,1
243677,1
243678,0
243679,0
243680,1
243681,0
243682,0
243683,0
243684,0
243685,1
243686,0
243687,1
243688,0
243689,0
243690,1
243691,1
243692,1
243693,1
243694,1
243695,1
243696,1
243697,1
243698,0
243699,1
243700,0
243701,1
243702,1
243703,1
243704,1
243705,1
243706,1
243707,0
243708,1
243709,0
243710,0
243711,1
243712,0
243713,1
243714,1
243715,1
243716,0
243717,1
243718,1
243719,1
243720,1
243721,0
243722,1
243723,1
243724,0
243725,0
243726,0
243727,0
243728,1
243729,0
243730,0
243731,1
243732,0
243733,0
243734,0
243735,0
243736,0
243737,1
243738,0
243739,1
243740,0
243741,0
243742,0
243743,1
243744,0
243745,0
243746,1
243747,1
243748,0
243749,0
243750,0
243751,0
243752,1
243753,0
243754,0
243755,0
243756,0
243757,1
243758,1
243759,0
243760,1
243761,1
243762,1
243763,1
243764,1
243765,1
243766,1
243767,0
243768,0
243769,1
243770,0
243771,0
243772,1
243773,1
243774,1
243775,1
243776,0
243777,1
243778,1
243779,1
243780,0
243781,0
243782,0
243783,0
243784,1
243785,0
243786,1
243787,1
243788,1
243789,1
243790,0
243791,0
243792,0
243793,0
243794,0
243795,0
243796,1
243797,0
243798,0
243799,0
243800,0
243801,1
243802,1
243803,1
243804,1
243805,0
243806,1
243807,1
243808,1
243809,0
243810,1
243811,1
243812,1
243813,0
243814,0
243815,1
243816,0
243817,0
243818,1
243819,1
243820,1
243821,1
243822,1
243823,0
243824,0
243825,1
243826,0
243827,0
243828,1
243829,0
243830,1
243831,1
243832,1
243833,0
243834,0
243835,1
243836,1
243837,1
243838,1
243839,1
243840,0
243841,1
243842,0
243843,0
243844,1
243845,1
243846,1
243847,1
243848,1
243849,1
243850,1
243851,0
243852,0
243853,0
243854,0
243855,1
243856,1
243857,0
243858,0
243859,0
243860,0
243861,0
243862,1
243863,0
243864,0
243865,0
243866,1
243867,1
243868,0
243869,1
243870,1
243871,1
243872,0
243873,1
243874,1
243875,1
243876,1
243877,1
243878,0
243879,1
243880,1
243881,1
243882,1
243883,1
243884,0
243885,1
243886,0
243887,0
243888,1
243889,1
243890,1
243891,1
243892,0
243893,0
243894,0
243895,0
243896,1
243897,1
243898,0
243899,1
243900,1
243901,0
243902,0
243903,1
243904,0
243905,1
243906,1
243907,0
243908,1
243909,1
243910,1
243911,0
243912,0
243913,1
243914,1
243915,1
243916,0
243917,1
243918,0
243919,0
243920,0
243921,1
243922,1
243923,0
243924,0
243925,0
243926,0
243927,0
243928,0
243929,0
243930,0
243931,0
243932,1
243933,1
243934,1
243935,1
243936,1
243937,0
243938,1
243939,1
243940,1
243941,1
243942,1
243943,0
243944,1
243945,1
243946,0
243947,0
243948,0
243949,1
243950,1
243951,1
243952,1
243953,1
243954,1
243955,1
243956,0
243957,0
243958,0
243959,1
243960,1
243961,1
243962,1
243963,1
243964,0
243965,0
243966,1
243967,0
243968,1
243969,0
243970,0
243971,1
243972,0
243973,1
243974,0
243975,1
243976,1
243977,1
243978,0
243979,0
243980,0
243981,0
243982,0
243983,0
243984,0
243985,1
243986,0
243987,0
243988,1
243989,0
243990,0
243991,0
243992,0
243993,0
243994,0
243995,1
243996,1
243997,0
243998,1
243999,1
244000,0
244001,0
244002,1
244003,0
244004,0
244005,0
244006,0
244007,0
244008,0
244009,1
244010,1
244011,0
244012,0
244013,1
244014,0
244015,0
244016,1
244017,1
244018,1
244019,0
244020,1
244021,0
244022,1
244023,1
244024,0
244025,0
244026,0
244027,0
244028,0
244029,0
244030,0
244031,1
244032,0
244033,0
244034,1
244035,0
244036,0
244037,0
244038,0
244039,0
244040,0
244041,1
244042,0
244043,1
244044,0
244045,1
244046,0
244047,0
244048,1
244049,0
244050,0
244051,0
244052,1
244053,1
244054,1
244055,1
244056,1
244057,0
244058,0
244059,0
244060,0
244061,0
244062,0
244063,0
244064,0
244065,0
244066,0
244067,1
244068,0
244069,0
244070,1
244071,0
244072,1
244073,1
244074,1
244075,1
244076,1
244077,1
244078,1
244079,0
244080,1
244081,1
244082,0
244083,1
244084,1
244085,0
244086,0
244087,1
244088,0
244089,0
244090,1
244091,1
244092,1
244093,1
244094,1
244095,1
244096,1
244097,1
244098,1
244099,1
244100,0
244101,0
244102,1
244103,1
244104,1
244105,0
244106,1
244107,0
244108,1
244109,0
244110,1
244111,1
244112,0
244113,0
244114,0
244115,0
244116,1
244117,1
244118,1
244119,1
244120,1
244121,1
244122,1
244123,1
244124,0
244125,1
244126,1
244127,0
244128,0
244129,0
244130,0
244131,1
244132,1
244133,1
244134,1
244135,0
244136,0
244137,0
244138,1
244139,0
244140,1
244141,1
244142,1
244143,1
244144,0
244145,0
244146,1
244147,1
244148,0
244149,0
244150,1
244151,1
244152,0
244153,0
244154,0
244155,1
244156,1
244157,1
244158,1
244159,0
244160,1
244161,0
244162,0
244163,0
244164,0
244165,0
244166,0
244167,0
244168,0
244169,0
244170,1
244171,1
244172,0
244173,1
244174,0
244175,0
244176,1
244177,1
244178,1
244179,1
244180,0
244181,0
244182,0
244183,1
244184,1
244185,0
244186,0
244187,0
244188,0
244189,0
244190,1
244191,1
244192,1
244193,1
244194,0
244195,0
244196,1
244197,0
244198,1
244199,1
244200,0
244201,1
244202,1
244203,0
244204,0
244205,1
244206,0
244207,1
244208,0
244209,0
244210,1
244211,0
244212,1
244213,1
244214,1
244215,1
244216,0
244217,1
244218,1
244219,1
244220,1
244221,1
244222,1
244223,1
244224,1
244225,1
244226,1
244227,1
244228,1
244229,1
244230,0
244231,1
244232,0
244233,1
244234,1
244235,1
244236,0
244237,1
244238,1
244239,1
244240,0
244241,0
244242,0
244243,1
244244,0
244245,1
244246,0
244247,1
244248,0
244249,0
244250,1
244251,1
244252,0
244253,0
244254,0
244255,0
244256,1
244257,0
244258,0
244259,1
244260,1
244261,0
244262,1
244263,1
244264,1
244265,0
244266,0
244267,1
244268,1
244269,0
244270,1
244271,0
244272,0
244273,0
244274,0
244275,0
244276,0
244277,0
244278,1
244279,1
244280,1
244281,1
244282,1
244283,0
244284,0
244285,0
244286,0
244287,0
244288,1
244289,0
244290,1
244291,1
244292,1
244293,1
244294,0
244295,0
244296,0
244297,0
244298,0
244299,1
244300,0
244301,1
244302,1
244303,1
244304,1
244305,0
244306,0
244307,0
244308,0
244309,0
244310,1
244311,1
244312,1
244313,1
244314,0
244315,1
244316,1
244317,1
244318,1
244319,0
244320,1
244321,1
244322,1
244323,1
244324,0
244325,1
244326,1
244327,0
244328,0
244329,0
244330,0
244331,1
244332,1
244333,0
244334,0
244335,1
244336,1
244337,0
244338,1
244339,1
244340,1
244341,0
244342,0
244343,0
244344,1
244345,1
244346,1
244347,0
244348,0
244349,1
244350,0
244351,0
244352,0
244353,0
244354,1
244355,1
244356,0
244357,1
244358,0
244359,1
244360,1
244361,1
244362,1
244363,1
244364,1
244365,1
244366,1
244367,1
244368,1
244369,1
244370,0
244371,1
244372,0
244373,1
244374,0
244375,1
244376,0
244377,0
244378,0
244379,1
244380,1
244381,1
244382,1
244383,1
244384,1
244385,1
244386,0
244387,1
244388,0
244389,0
244390,0
244391,1
244392,0
244393,1
244394,0
244395,0
244396,0
244397,1
244398,1
244399,1
244400,1
244401,1
244402,0
244403,0
244404,0
244405,1
244406,1
244407,0
244408,1
244409,1
244410,1
244411,0
244412,0
244413,1
244414,0
244415,1
244416,1
244417,1
244418,0
244419,0
244420,0
244421,1
244422,1
244423,1
244424,0
244425,0
244426,0
244427,0
244428,1
244429,0
244430,0
244431,1
244432,1
244433,1
244434,0
244435,1
244436,0
244437,0
244438,0
244439,0
244440,0
244441,1
244442,0
244443,0
244444,0
244445,0
244446,1
244447,0
244448,0
244449,1
244450,1
244451,0
244452,0
244453,1
244454,0
244455,1
244456,0
244457,1
244458,1
244459,1
244460,0
244461,1
244462,1
244463,1
244464,0
244465,1
244466,0
244467,1
244468,0
244469,0
244470,1
244471,0
244472,1
244473,1
244474,1
244475,0
244476,1
244477,0
244478,0
244479,0
244480,0
244481,1
244482,0
244483,0
244484,0
244485,0
244486,0
244487,1
244488,0
244489,0
244490,1
244491,0
244492,0
244493,1
244494,0
244495,0
244496,0
244497,0
244498,0
244499,0
244500,1
244501,1
244502,1
244503,0
244504,1
244505,0
244506,0
244507,0
244508,1
244509,0
244510,0
244511,0
244512,0
244513,0
244514,0
244515,1
244516,0
244517,0
244518,1
244519,1
244520,1
244521,0
244522,0
244523,0
244524,0
244525,1
244526,1
244527,1
244528,0
244529,0
244530,0
244531,1
244532,1
244533,1
244534,0
244535,0
244536,1
244537,1
244538,1
244539,0
244540,1
244541,1
244542,0
244543,1
244544,0
244545,0
244546,0
244547,0
244548,1
244549,1
244550,1
244551,1
244552,0
244553,1
244554,1
244555,1
244556,1
244557,1
244558,1
244559,0
244560,0
244561,1
244562,1
244563,1
244564,0
244565,0
244566,0
244567,1
244568,1
244569,1
244570,1
244571,0
244572,1
244573,0
244574,0
244575,0
244576,1
244577,1
244578,1
244579,0
244580,0
244581,0
244582,1
244583,1
244584,1
244585,0
244586,0
244587,0
244588,0
244589,1
244590,1
244591,1
244592,1
244593,1
244594,0
244595,1
244596,1
244597,0
244598,1
244599,0
244600,0
244601,1
244602,0
244603,0
244604,0
244605,1
244606,0
244607,1
244608,1
244609,0
244610,0
244611,1
244612,1
244613,0
244614,1
244615,1
244616,0
244617,0
244618,0
244619,0
244620,0
244621,0
244622,1
244623,1
244624,1
244625,1
244626,0
244627,1
244628,1
244629,1
244630,1
244631,0
244632,0
244633,1
244634,1
244635,1
244636,0
244637,0
244638,1
244639,0
244640,1
244641,1
244642,0
244643,1
244644,1
244645,1
244646,1
244647,1
244648,0
244649,1
244650,1
244651,1
244652,0
244653,0
244654,1
244655,1
244656,0
244657,0
244658,0
244659,0
244660,1
244661,0
244662,0
244663,1
244664,0
244665,1
244666,0
244667,0
244668,0
244669,0
244670,0
244671,0
244672,1
244673,1
244674,1
244675,0
244676,0
244677,0
244678,0
244679,0
244680,0
244681,0
244682,0
244683,1
244684,1
244685,1
244686,1
244687,1
244688,1
244689,1
244690,1
244691,1
244692,0
244693,1
244694,1
244695,1
244696,0
244697,1
244698,1
244699,0
244700,0
244701,1
244702,0
244703,0
244704,1
244705,0
244706,0
244707,0
244708,1
244709,0
244710,1
244711,0
244712,0
244713,0
244714,0
244715,0
244716,0
244717,0
244718,1
244719,1
244720,1
244721,0
244722,1
244723,0
244724,0
244725,0
244726,1
244727,1
244728,1
244729,0
244730,0
244731,0
244732,1
244733,1
244734,0
244735,0
244736,0
244737,0
244738,1
244739,0
244740,0
244741,0
244742,1
244743,0
244744,0
244745,0
244746,1
244747,1
244748,0
244749,1
244750,0
244751,0
244752,1
244753,0
244754,1
244755,1
244756,0
244757,1
244758,1
244759,1
244760,1
244761,0
244762,1
244763,1
244764,0
244765,0
244766,0
244767,0
244768,0
244769,1
244770,1
244771,1
244772,1
244773,1
244774,1
244775,1
244776,1
244777,0
244778,0
244779,1
244780,1
244781,1
244782,1
244783,1
244784,1
244785,0
244786,1
244787,1
244788,0
244789,1
244790,1
244791,0
244792,0
244793,0
244794,0
244795,0
244796,1
244797,0
244798,1
244799,0
244800,0
244801,0
244802,1
244803,1
244804,1
244805,1
244806,1
244807,1
244808,1
244809,1
244810,1
244811,1
244812,0
244813,0
244814,0
244815,0
244816,0
244817,0
244818,0
244819,0
244820,0
244821,0
244822,0
244823,0
244824,0
244825,0
244826,0
244827,1
244828,0
244829,1
244830,1
244831,0
244832,1
244833,1
244834,1
244835,1
244836,0
244837,1
244838,1
244839,0
244840,0
244841,0
244842,0
244843,1
244844,1
244845,0
244846,1
244847,1
244848,1
244849,1
244850,1
244851,1
244852,0
244853,1
244854,1
244855,1
244856,1
244857,1
244858,0
244859,1
244860,0
244861,1
244862,1
244863,0
244864,1
244865,0
244866,0
244867,1
244868,1
244869,1
244870,0
244871,1
244872,0
244873,0
244874,0
244875,1
244876,1
244877,0
244878,1
244879,0
244880,0
244881,0
244882,0
244883,1
244884,0
244885,0
244886,1
244887,1
244888,0
244889,0
244890,0
244891,1
244892,1
244893,0
244894,1
244895,1
244896,1
244897,1
244898,0
244899,0
244900,1
244901,0
244902,0
244903,1
244904,0
244905,0
244906,1
244907,0
244908,1
244909,0
244910,0
244911,1
244912,0
244913,1
244914,1
244915,1
244916,0
244917,1
244918,0
244919,1
244920,0
244921,0
244922,0
244923,0
244924,0
244925,0
244926,1
244927,0
244928,0
244929,1
244930,0
244931,1
244932,0
244933,0
244934,1
244935,0
244936,1
244937,1
244938,1
244939,1
244940,1
244941,0
244942,1
244943,0
244944,1
244945,1
244946,1
244947,1
244948,1
244949,1
244950,1
244951,1
244952,0
244953,0
244954,0
244955,0
244956,1
244957,0
244958,0
244959,1
244960,1
244961,1
244962,1
244963,1
244964,1
244965,1
244966,1
244967,0
244968,1
244969,1
244970,1
244971,1
244972,0
244973,1
244974,1
244975,1
244976,1
244977,0
244978,1
244979,1
244980,1
244981,1
244982,1
244983,1
244984,1
244985,1
244986,1
244987,1
244988,0
244989,1
244990,1
244991,1
244992,1
244993,1
244994,0
244995,1
244996,0
244997,0
244998,1
244999,0
245000,1
245001,1
245002,1
245003,0
245004,0
245005,1
245006,1
245007,1
245008,1
245009,1
245010,1
245011,1
245012,1
245013,1
245014,1
245015,1
245016,0
245017,1
245018,0
245019,0
245020,0
245021,0
245022,0
245023,0
245024,1
245025,0
245026,1
245027,0
245028,0
245029,0
245030,0
245031,0
245032,1
245033,0
245034,1
245035,1
245036,1
245037,1
245038,0
245039,1
245040,1
245041,0
245042,1
245043,0
245044,1
245045,1
245046,0
245047,0
245048,1
245049,1
245050,1
245051,0
245052,1
245053,0
245054,0
245055,1
245056,1
245057,1
245058,1
245059,1
245060,1
245061,0
245062,0
245063,1
245064,1
245065,0
245066,0
245067,0
245068,0
245069,1
245070,1
245071,1
245072,1
245073,1
245074,0
245075,0
245076,1
245077,1
245078,0
245079,1
245080,1
245081,0
245082,0
245083,0
245084,0
245085,0
245086,1
245087,1
245088,0
245089,1
245090,0
245091,1
245092,1
245093,1
245094,0
245095,1
245096,0
245097,1
245098,1
245099,1
245100,1
245101,1
245102,0
245103,0
245104,1
245105,1
245106,1
245107,1
245108,1
245109,1
245110,1
245111,0
245112,0
245113,1
245114,1
245115,1
245116,1
245117,1
245118,0
245119,1
245120,1
245121,0
245122,1
245123,1
245124,1
245125,1
245126,1
245127,0
245128,1
245129,1
245130,1
245131,1
245132,0
245133,1
245134,0
245135,0
245136,1
245137,1
245138,1
245139,0
245140,0
245141,1
245142,1
245143,0
245144,1
245145,1
245146,1
